leth	14	2	2	15	0.13333333333333333
scink	2	1	1	3	0.3333333333333333
rhoid	174	1	1	175	0.005714285714285714
scise	74	1	1	75	0.013333333333333334
sors	3	2	2	4	0.5
sclaff	1	1	1	2	0.5
sclav	1	1	1	2	0.5
rosed	420	2	1	422	0.002369668246445498
scoat	40	1	1	41	0.024390243902439025
scobs	1	1	1	2	0.5
scoff	2	1	1	3	0.3333333333333333
scoke	48	1	1	49	0.02040816326530612
scole	153	1	1	154	0.006493506493506494
scomm	1	1	1	2	0.5
cheon	209	2	2	210	0.009523809523809525
scone	102	1	1	103	0.009708737864077669
scoop	16	1	1	17	0.058823529411764705
scoot	41	1	1	42	0.023809523809523808
bute	125	1	1	126	0.007936507936507936
scorce	52	1	1	53	0.018867924528301886
scorch	1	1	1	2	0.5
scorse	46	1	1	47	0.02127659574468085
scot	54	2	2	55	0.03636363636363636
scoth	6	1	1	7	0.14285714285714285
scots	1	1	1	2	0.5
scour	15	1	1	16	0.0625
scourge	62	1	1	63	0.015873015873015872
scourse	53	1	1	54	0.018518518518518517
scow	15	1	1	16	0.0625
scowl	7	1	1	8	0.125
scrag	7	1	1	8	0.125
scranch	3	1	1	4	0.25
scrap	7	1	1	8	0.125
scrape	59	1	1	60	0.016666666666666666
scrat	47	1	1	48	0.020833333333333332
scraw	3	1	1	4	0.25
scray	1232	1	1	1233	0.0008110300081103001
screak	7	1	1	8	0.125
scream	13	1	1	14	0.07142857142857142
scree	112	1	1	113	0.008849557522123894
screech	1	1	1	2	0.5
screed	425	1	1	426	0.002347417840375587
scrid	116	1	1	117	0.008547008547008548
scrim	10	1	1	11	0.09090909090909091
scrimp	3	1	1	4	0.25
scrine	297	1	1	298	0.003355704697986577
scringe	61	1	1	62	0.016129032258064516
scrip	5	1	1	6	0.16666666666666666
scritch	3	1	1	4	0.25
scrod	13	1	1	14	0.07142857142857142
scrog	1	1	1	2	0.5
scrolled	425	1	1	426	0.002347417840375587
scrouge	62	1	1	63	0.015873015873015872
scrow	50	1	1	51	0.0196078431372549
scroyle	110	1	1	111	0.009009009009009009
scrub	3	1	1	4	0.25
scruff	5	1	1	6	0.16666666666666666
scrunch	3	1	1	4	0.25
scruze	43	1	1	44	0.022727272727272728
scud	2	1	1	3	0.3333333333333333
scug	1	1	1	2	0.5
sculk	2	1	1	3	0.3333333333333333
scull	3	1	1	4	0.25
scup	24	1	1	25	0.04
paug	1	1	1	2	0.5
nong	2	1	1	3	0.3333333333333333
scur	13	1	1	14	0.07142857142857142
scurf	1	1	1	2	0.5
scurff	1	1	1	2	0.5
scut	14	1	1	15	0.06666666666666667
scutch	2	1	1	3	0.3333333333333333
scute	136	1	1	137	0.0072992700729927005
scye	41	1	1	42	0.023809523809523808
scyle	110	1	1	111	0.009009009009009009
scythe	46	1	1	47	0.02127659574468085
scythed	423	1	1	424	0.0023584905660377358
whet	177	2	2	178	0.011235955056179775
sdain	149	1	1	150	0.006666666666666667
sdeign	6	1	1	7	0.14285714285714285
seak	5	1	1	6	0.16666666666666666
sealgh	1	1	1	2	0.5
seamed	420	1	1	421	0.0023752969121140144
sean	981	1	1	982	0.0010183299389002036
searce	52	1	1	53	0.018867924528301886
seared	429	1	1	430	0.002325581395348837
seave	47	1	1	48	0.020833333333333332
wan	982	6	3	986	0.0030425963488843813
seche	54	1	1	55	0.01818181818181818
seck	1	1	1	2	0.5
sedge	69	1	1	70	0.014285714285714285
sedged	434	1	1	435	0.0022988505747126436
litz	4	2	2	5	0.4
seep	2	1	1	3	0.3333333333333333
seet	177	1	1	178	0.0056179775280898875
seeth	13	1	1	14	0.07142857142857142
seethe	48	1	1	49	0.02040816326530612
seg	1	1	1	2	0.5
segge	59	1	1	60	0.016666666666666666
gno	134	1	1	135	0.007407407407407408
seiches	43	1	1	44	0.022727272727272728
seid	95	1	1	96	0.010416666666666666
seigh	2	1	1	3	0.3333333333333333
seine	226	1	1	227	0.004405286343612335
seise	62	1	1	63	0.015873015873015872
jein	144	1	1	145	0.006896551724137931
seke	47	1	1	48	0.020833333333333332
kes	40	5	1	45	0.022222222222222223
seld	3	1	1	4	0.25
shewn	4	2	2	5	0.4
vaged	439	1	1	440	0.0022727272727272726
cined	425	1	1	426	0.002347417840375587
ined	424	44	2	467	0.004282655246252677
noles	62	1	1	63	0.015873015873015872
steel	177	3	3	178	0.016853932584269662
rete	119	13	3	130	0.023076923076923078
sept	4	3	3	5	0.6
vif	7	1	1	8	0.125
senge	62	1	1	63	0.015873015873015872
sens	9	1	1	10	0.1
gint	2	1	1	3	0.3333333333333333
chral	1702	1	1	1703	0.0005871990604815032
quel	170	1	1	171	0.005847953216374269
phim	11	3	3	12	0.25
sere	74	1	1	75	0.013333333333333334
serf	2	1	1	3	0.3333333333333333
serge	59	1	1	60	0.016666666666666666
jeant	229	1	1	230	0.004347826086956522
serr	3	1	1	4	0.25
rulate	1123	1	1	1124	0.0008896797153024911
viette	131	1	1	132	0.007575757575757576
terce	54	2	2	55	0.03636363636363636
sett	5	1	1	6	0.16666666666666666
sewe	56	1	1	57	0.017543859649122806
sex	2	2	2	3	0.6666666666666666
sexed	420	1	1	421	0.0023752969121140144
sext	1	1	1	2	0.5
tans	5	1	1	6	0.16666666666666666
seynd	1	1	1	2	0.5
seynt	1	1	1	2	0.5
shab	5	1	1	6	0.16666666666666666
shack	6	1	1	7	0.14285714285714285
shad	45	1	1	46	0.021739130434782608
shadd	3	1	1	4	0.25
doof	5	1	1	6	0.16666666666666666
drach	15	1	1	16	0.0625
shag	3	1	1	4	0.25
shaik	5	1	1	6	0.16666666666666666
shail	45	1	1	46	0.021739130434782608
shale	119	2	2	120	0.016666666666666666
shall	15	1	1	16	0.0625
shalm	2	1	1	3	0.3333333333333333
shalt	9	1	1	10	0.1
poo	82	2	2	83	0.024096385542168676
shanked	422	1	1	423	0.002364066193853428
shaps	2	1	1	3	0.3333333333333333
shark	3	1	1	4	0.25
sharp	3	1	1	4	0.25
shash	8	1	1	9	0.1111111111111111
shawl	3	1	1	4	0.25
shawm	3	1	1	4	0.25
shay	1221	1	1	1222	0.0008183306055646482
she	40	3	1	43	0.023255813953488372
sheal	1588	1	1	1589	0.0006293266205160479
shear	58	1	1	59	0.01694915254237288
sheard	36	1	1	37	0.02702702702702703
shearn	2	1	1	3	0.3333333333333333
shears	3	1	1	4	0.25
sheath	5	1	1	6	0.16666666666666666
sheave	50	1	1	51	0.0196078431372549
sheaved	420	1	1	421	0.0023752969121140144
sheen	284	1	1	285	0.0035087719298245615
sheep	3	1	1	4	0.25
sheer	2873	2	2	2874	0.0006958942240779402
sheik	4	1	1	5	0.2
sheil	39	1	1	40	0.025
sheld	6	1	1	7	0.14285714285714285
shelled	425	1	1	426	0.002347417840375587
shelve	50	2	2	51	0.0392156862745098
shend	21	1	1	22	0.045454545454545456
shent	201	2	2	202	0.009900990099009901
eef	1	7	1	8	0.125
shern	22	1	1	23	0.043478260869565216
lies	42	2	1	44	0.022727272727272728
shet	177	2	2	178	0.011235955056179775
shete	119	1	1	120	0.008333333333333333
sheth	13	1	1	14	0.07142857142857142
shide	139	1	1	140	0.007142857142857143
shie	87	1	1	88	0.011363636363636364
shied	437	1	1	438	0.00228310502283105
shiel	172	1	1	173	0.005780346820809248
shilf	1	1	1	2	0.5
shill	11	1	1	12	0.08333333333333333
loh	2	1	1	3	0.3333333333333333
shim	9	1	1	10	0.1
shin	144	1	1	145	0.006896551724137931
raz	1	1	1	2	0.5
shirk	2	1	1	3	0.3333333333333333
shirl	2	1	1	3	0.3333333333333333
shirr	1	1	1	2	0.5
shirred	425	1	1	426	0.002347417840375587
shist	520	1	1	521	0.0019193857965451055
shive	208	1	1	209	0.004784688995215311
shoad	44	1	1	45	0.022222222222222223
shoal	1584	1	1	1585	0.0006309148264984228
shoar	53	1	1	54	0.018518518518518517
shoat	27	1	1	28	0.03571428571428571
shode	69	2	2	70	0.02857142857142857
shog	4	1	1	5	0.2
shole	169	1	1	170	0.0058823529411764705
shonde	59	1	1	60	0.016666666666666666
shone	100	1	1	101	0.009900990099009901
oi	56	2	1	58	0.017241379310344827
shook	14	1	1	15	0.06666666666666667
shoon	204	1	1	205	0.004878048780487805
shoop	18	1	1	19	0.05263157894736842
shorl	2	1	1	3	0.3333333333333333
shorn	25	1	1	26	0.038461538461538464
short	7	1	1	8	0.125
shote	120	1	1	121	0.008264462809917356
shots	1	1	1	2	0.5
shough	8	1	1	9	0.1111111111111111
should	1	1	1	2	0.5
shout	23	2	2	24	0.08333333333333333
shove	49	1	1	50	0.02
shown	3	1	1	4	0.25
shrag	6	1	1	7	0.14285714285714285
shram	20	1	1	21	0.047619047619047616
shrank	7	1	1	8	0.125
shrap	6	1	1	7	0.14285714285714285
shred	427	2	2	428	0.004672897196261682
shrewd	1	1	1	2	0.5
shriek	2	1	1	3	0.3333333333333333
shrieve	50	2	2	51	0.0392156862745098
shright	12	1	1	13	0.07692307692307693
shrike	47	1	1	48	0.020833333333333332
shrill	6	1	1	7	0.14285714285714285
shrimp	2	1	1	3	0.3333333333333333
shrink	4	1	1	5	0.2
shrive	209	1	1	210	0.004761904761904762
shroff	2	1	1	3	0.3333333333333333
shrood	10	1	1	11	0.09090909090909091
shrove	48	1	1	49	0.02040816326530612
shrow	43	1	1	44	0.022727272727272728
shrowd	1	1	1	2	0.5
shrub	4	2	2	5	0.4
shruff	5	1	1	6	0.16666666666666666
shrug	2	1	1	3	0.3333333333333333
shude	59	1	1	60	0.016666666666666666
shug	2	1	1	3	0.3333333333333333
shunt	3	1	1	4	0.25
shute	125	1	1	126	0.007936507936507936
mang	7	2	2	8	0.25
bens	9	1	1	10	0.1
sice	73	1	1	74	0.013513513513513514
sich	3	1	1	4	0.25
lienne	91	1	1	92	0.010869565217391304
track	19	3	3	20	0.15
sieve	49	1	1	50	0.02
sift	1	1	1	2	0.5
sig	1	1	1	2	0.5
sigh	1	1	1	2	0.5
gnor	208	1	1	209	0.004784688995215311
sik	4	1	1	5	0.2
sikhs	1	1	1	2	0.5
silk	2	1	1	3	0.3333333333333333
silt	1	1	1	2	0.5
vern	22	2	2	23	0.08695652173913043
vics	113	1	1	114	0.008771929824561403
marre	70	1	1	71	0.014084507042253521
moom	22	2	2	23	0.08695652173913043
pai	58	2	2	59	0.03389830508474576
plist	568	1	1	569	0.0017574692442882249
since	53	1	1	54	0.018518518518518517
sinch	3	1	1	4	0.25
ewed	423	9	2	431	0.004640371229698376
singe	60	1	1	61	0.01639344262295082
sinque	57	1	1	58	0.017241379310344827
sioux	1	1	1	2	0.5
sipe	56	1	1	57	0.017543859649122806
keer	2870	1	1	2871	0.00034831069313827936
sirt	1	1	1	2	0.5
uped	451	2	1	453	0.002207505518763797
vente	116	1	1	117	0.008547008547008548
sise	62	1	1	63	0.015873015873015872
siss	2	1	1	3	0.3333333333333333
soo	82	2	2	83	0.024096385542168676
sithe	46	1	1	47	0.02127659574468085
sithed	423	1	1	424	0.0023584905660377358
vens	9	1	1	10	0.1
six	1	1	1	2	0.5
sixth	2	1	1	3	0.3333333333333333
sized	436	2	2	437	0.004576659038901602
zling	1534	1	1	1535	0.0006514657980456026
skag	1	1	1	2	0.5
skain	145	1	1	146	0.00684931506849315
skaith	2	1	1	3	0.3333333333333333
skald	6	1	1	7	0.14285714285714285
skall	9	1	1	10	0.1
skar	52	1	1	53	0.018867924528301886
skart	2	1	1	3	0.3333333333333333
skat	30	1	1	31	0.03225806451612903
skate	756	1	1	757	0.001321003963011889
skayles	63	1	1	64	0.015625
skean	981	1	1	982	0.0010183299389002036
skee	95	1	1	96	0.010416666666666666
skeed	422	1	1	423	0.002364066193853428
skeel	173	1	1	174	0.005747126436781609
skeet	180	1	1	181	0.0055248618784530384
skeg	2	1	1	3	0.3333333333333333
skein	144	1	1	145	0.006896551724137931
skeine	226	1	1	227	0.004405286343612335
skelp	2	1	1	3	0.3333333333333333
sken	294	1	1	295	0.003389830508474576
skene	123	1	1	124	0.008064516129032258
skep	2	1	1	3	0.3333333333333333
sketch	3	1	1	4	0.25
ski	63	1	1	64	0.015625
skid	96	1	1	97	0.010309278350515464
skied	437	1	1	438	0.00228310502283105
skiff	9	1	1	10	0.1
skill	8	2	2	9	0.2222222222222222
skilled	425	1	1	426	0.002347417840375587
skilts	1	1	1	2	0.5
skim	9	1	1	10	0.1
skimp	2	1	1	3	0.3333333333333333
skinch	3	1	1	4	0.25
skink	3	1	1	4	0.25
skirl	2	1	1	3	0.3333333333333333
skirr	1	1	1	2	0.5
skit	83	1	1	84	0.011904761904761904
skive	204	1	1	205	0.004878048780487805
ving	1370	1	1	1371	0.0007293946024799417
sklayre	70	1	1	71	0.014084507042253521
sklere	75	1	1	76	0.013157894736842105
skonce	53	1	1	54	0.018518518518518517
skout	19	1	1	20	0.05
skreen	289	1	1	290	0.0034482758620689655
skrike	47	1	1	48	0.020833333333333332
skrimp	2	1	1	3	0.3333333333333333
skringe	60	1	1	61	0.01639344262295082
skrite	474	1	1	475	0.002105263157894737
skue	52	1	1	53	0.018867924528301886
skulk	2	2	2	3	0.6666666666666666
skun	2	1	1	3	0.3333333333333333
skunk	1	1	1	2	0.5
skute	125	1	1	126	0.007936507936507936
skyed	420	1	1	421	0.0023752969121140144
slab	7	1	1	8	0.125
slade	99	1	1	100	0.01
slag	4	1	1	5	0.2
slaie	86	1	1	87	0.011494252873563218
slam	19	1	1	20	0.05
slang	7	1	1	8	0.125
slank	2	1	1	3	0.3333333333333333
slap	9	1	1	10	0.1
slape	57	1	1	58	0.017241379310344827
slash	14	1	1	15	0.06666666666666667
slashed	428	1	1	429	0.002331002331002331
slat	31	1	1	32	0.03125
slatch	7	1	1	8	0.125
slate	1123	1	1	1124	0.0008896797153024911
slatt	1	1	1	2	0.5
slav	1	1	1	2	0.5
phil	40	1	1	41	0.024390243902439025
slay	1246	1	1	1247	0.0008019246190858059
sleave	52	1	1	53	0.018867924528301886
sleaved	421	1	1	422	0.002369668246445498
sledge	73	1	1	74	0.013513513513513514
slee	99	1	1	100	0.01
sleek	5	1	1	6	0.16666666666666666
sleet	178	1	1	179	0.00558659217877095
sleetch	2	1	1	3	0.3333333333333333
sleeved	420	1	1	421	0.0023752969121140144
sleid	95	1	1	96	0.010416666666666666
sleigh	2	1	1	3	0.3333333333333333
sleight	2	1	1	3	0.3333333333333333
slent	278	1	1	279	0.0035842293906810036
slep	5	1	1	6	0.16666666666666666
pez	2	1	1	3	0.3333333333333333
slept	2	1	1	3	0.3333333333333333
sleuth	2	1	1	3	0.3333333333333333
slew	14	1	1	15	0.06666666666666667
slewed	424	1	1	425	0.002352941176470588
slewth	2	1	1	3	0.3333333333333333
sley	1278	1	1	1279	0.0007818608287724785
slice	78	1	1	79	0.012658227848101266
slich	10	1	1	11	0.09090909090909091
slick	12	1	1	13	0.07692307692307693
slid	114	1	1	115	0.008695652173913044
slight	30	1	1	31	0.03225806451612903
slik	6	1	1	7	0.14285714285714285
slim	10	1	1	11	0.09090909090909091
sling	1535	2	2	1536	0.0013020833333333333
slink	10	1	1	11	0.09090909090909091
slipes	46	1	1	47	0.02127659574468085
slish	387	1	1	388	0.002577319587628866
slit	86	1	1	87	0.011494252873563218
slive	214	1	1	215	0.004651162790697674
sloam	12	1	1	13	0.07692307692307693
sloat	27	1	1	28	0.03571428571428571
slock	51	1	1	52	0.019230769230769232
sloe	46	1	1	47	0.02127659574468085
slog	8	1	1	9	0.1111111111111111
sloke	48	1	1	49	0.02040816326530612
sloo	90	1	1	91	0.01098901098901099
sloom	25	1	1	26	0.038461538461538464
sloop	17	1	1	18	0.05555555555555555
slosh	2	1	1	3	0.3333333333333333
slot	62	1	1	63	0.015873015873015872
sloth	8	1	1	9	0.1111111111111111
slouch	2	1	1	3	0.3333333333333333
slough	9	1	1	10	0.1
slowh	1	1	1	2	0.5
slows	5	1	1	6	0.16666666666666666
sloyd	1	1	1	2	0.5
slub	2	1	1	3	0.3333333333333333
sludge	59	1	1	60	0.016666666666666666
slue	53	1	1	54	0.018518518518518517
slugs	1	1	1	2	0.5
sluice	74	2	2	75	0.02666666666666667
slum	576	1	1	577	0.0017331022530329288
slump	2	1	1	3	0.3333333333333333
slung	6	2	2	7	0.2857142857142857
slunk	1	1	1	2	0.5
slur	3	1	1	4	0.25
slurred	425	1	1	426	0.002347417840375587
slush	2	1	1	3	0.3333333333333333
slut	5	1	1	6	0.16666666666666666
slutch	1	1	1	2	0.5
slype	57	1	1	58	0.017241379310344827
smack	3	1	1	4	0.25
small	11	1	1	12	0.08333333333333333
smalls	2	1	1	3	0.3333333333333333
smalt	5	1	1	6	0.16666666666666666
agd	1	1	1	2	0.5
smash	8	1	1	9	0.1111111111111111
smatch	6	1	1	7	0.14285714285714285
smeared	429	1	1	430	0.002325581395348837
smeath	5	1	1	6	0.16666666666666666
smee	93	1	1	94	0.010638297872340425
smeeth	14	1	1	15	0.06666666666666667
smeir	3	1	1	4	0.25
smell	11	1	1	12	0.08333333333333333
smelt	3	1	1	4	0.25
smerk	3	2	2	4	0.5
smew	17	1	1	18	0.05555555555555555
smift	1	1	1	2	0.5
smight	2	1	1	3	0.3333333333333333
smile	146	1	1	147	0.006802721088435374
smilt	2	1	1	3	0.3333333333333333
smirk	3	1	1	4	0.25
smit	105	1	1	106	0.009433962264150943
smite	450	1	1	451	0.0022172949002217295
eens	9	2	1	11	0.09090909090909091
smitt	2	1	1	3	0.3333333333333333
smock	15	1	1	16	0.0625
smolt	5	1	1	6	0.16666666666666666
smooch	2	1	1	3	0.3333333333333333
smoor	204	1	1	205	0.004878048780487805
smooth	6	1	1	7	0.14285714285714285
smore	92	1	1	93	0.010752688172043012
smote	138	1	1	139	0.007194244604316547
smouch	3	1	1	4	0.25
smudge	59	1	1	60	0.016666666666666666
smug	3	1	1	4	0.25
smutch	2	1	1	3	0.3333333333333333
snack	4	1	1	5	0.2
snag	4	1	1	5	0.2
snail	53	1	1	54	0.018518518518518517
snap	5	1	1	6	0.16666666666666666
snape	58	1	1	59	0.01694915254237288
snar	77	1	1	78	0.01282051282051282
snast	14	1	1	15	0.06666666666666667
snatch	3	2	2	4	0.5
snath	10	1	1	11	0.09090909090909091
snathe	46	1	1	47	0.02127659574468085
snaw	1	1	1	2	0.5
snead	43	1	1	44	0.022727272727272728
sneak	5	1	1	6	0.16666666666666666
sneap	4	1	1	5	0.2
sneath	7	1	1	8	0.125
sneb	5	1	1	6	0.16666666666666666
sneck	8	1	1	9	0.1111111111111111
sned	424	2	2	425	0.004705882352941176
sneer	2882	1	1	2883	0.000346860908775581
sneeze	43	1	1	44	0.022727272727272728
snell	8	1	1	9	0.1111111111111111
snet	259	1	1	260	0.0038461538461538464
snew	14	1	1	15	0.06666666666666667
snib	3	1	1	4	0.25
snick	12	1	1	13	0.07692307692307693
snide	149	1	1	150	0.006666666666666667
sniff	9	1	1	10	0.1
snift	1	1	1	2	0.5
snig	3	2	2	4	0.5
snip	7	1	1	8	0.125
snite	513	1	1	514	0.0019455252918287938
snithe	46	1	1	47	0.02127659574468085
snob	6	1	1	7	0.14285714285714285
snod	10	1	1	11	0.09090909090909091
snoff	2	1	1	3	0.3333333333333333
snood	9	1	1	10	0.1
snook	5	1	1	6	0.16666666666666666
snooze	44	1	1	45	0.022222222222222223
snore	72	1	1	73	0.0136986301369863
snort	2	1	1	3	0.3333333333333333
snot	44	1	1	45	0.022222222222222223
snout	19	1	1	20	0.05
snowl	6	1	1	7	0.14285714285714285
snub	3	1	1	4	0.25
snudge	60	1	1	61	0.01639344262295082
snug	1	1	1	2	0.5
sny	1471	1	1	1472	0.0006793478260869565
soal	1584	1	1	1585	0.0006309148264984228
soam	11	1	1	12	0.08333333333333333
soap	3	1	1	4	0.25
suds	2	2	2	3	0.6666666666666666
sob	2	1	1	3	0.3333333333333333
sober	2966	1	1	2967	0.0003370407819346141
soc	4	1	1	5	0.2
sod	9	1	1	10	0.1
dger	3075	1	1	3076	0.00032509752925877764
soe	45	1	1	46	0.021739130434782608
fi	57	2	2	58	0.034482758620689655
fism	635	2	2	636	0.0031446540880503146
soft	3	2	2	4	0.5
jer	2844	1	1	2845	0.000351493848857645
soke	47	1	1	48	0.020833333333333332
sold	9	2	2	10	0.2
emn	1	4	1	5	0.2
quize	461	2	2	462	0.004329004329004329
vend	11	2	2	12	0.16666666666666666
maj	1	1	1	2	0.5
pleure	128	2	2	129	0.015503875968992248
nour	16	2	2	17	0.11764705882352941
sond	4	1	1	5	0.2
soord	3	1	1	4	0.25
shong	3	1	1	4	0.25
soot	41	3	3	42	0.07142857142857142
soothe	46	1	1	47	0.02127659574468085
sope	62	1	1	63	0.015873015873015872
phime	57	1	1	58	0.017241379310344827
sopping	1404	1	1	1405	0.0007117437722419929
sord	3	1	1	4	0.25
ghum	487	1	1	488	0.0020491803278688526
sorn	3	1	1	4	0.25
soss	2	1	1	3	0.3333333333333333
sothe	46	1	1	47	0.02127659574468085
brette	140	2	2	141	0.014184397163120567
souce	52	1	1	53	0.018867924528301886
sough	7	1	1	8	0.125
souke	47	1	1	48	0.020833333333333332
souled	429	1	1	430	0.002325581395348837
soune	87	1	1	88	0.011363636363636364
sounst	1	1	1	2	0.5
soup	15	1	1	16	0.0625
sourde	58	1	1	59	0.01694915254237288
krout	21	1	1	22	0.045454545454545456
sours	2	1	1	3	0.3333333333333333
souse	50	1	1	51	0.0196078431372549
lik	5	3	2	7	0.2857142857142857
sout	19	1	1	20	0.05
south	3	2	2	4	0.5
nir	3	1	1	4	0.25
sowce	52	1	1	53	0.018867924528301886
sowl	5	2	2	6	0.3333333333333333
sowne	85	1	1	86	0.011627906976744186
sowse	46	1	1	47	0.02127659574468085
soyle	110	1	1	111	0.009009009009009009
spa	921	1	1	922	0.0010845986984815619
spaad	43	1	1	44	0.022727272727272728
spad	46	1	1	47	0.02127659574468085
spade	84	1	1	85	0.011764705882352941
spae	40	1	1	41	0.024390243902439025
spaid	102	1	1	103	0.009708737864077669
spake	48	1	1	49	0.02040816326530612
spale	117	1	1	118	0.00847457627118644
spall	11	1	1	12	0.08333333333333333
spalt	4	1	1	5	0.2
dogs	1	1	1	2	0.5
spane	114	1	1	115	0.008695652173913044
spang	9	1	1	10	0.1
iel	171	8	2	178	0.011235955056179775
spank	1	1	1	2	0.5
drap	6	1	1	7	0.14285714285714285
spare	82	1	1	83	0.012048192771084338
sparge	61	1	1	62	0.016129032258064516
spark	7	1	1	8	0.125
poil	41	3	1	44	0.022727272727272728
sparse	47	1	1	48	0.020833333333333332
sparth	2	1	1	3	0.3333333333333333
sparve	47	1	1	48	0.020833333333333332
spasm	14	1	1	15	0.06666666666666667
spat	31	1	1	32	0.03125
spate	789	1	1	790	0.0012658227848101266
spathe	46	1	1	47	0.02127659574468085
spathed	424	1	1	425	0.002352941176470588
dashed	428	1	1	429	0.002331002331002331
spauld	3	1	1	4	0.25
spaw	5	1	1	6	0.16666666666666666
spawn	8	1	1	9	0.1111111111111111
spay	1229	1	1	1230	0.0008130081300813008
spece	52	1	1	53	0.018867924528301886
specht	1	1	1	2	0.5
cies	44	3	3	45	0.06666666666666667
speckt	1	1	1	2	0.5
sped	453	4	3	455	0.006593406593406593
speece	53	1	1	54	0.018518518518518517
speer	2876	1	1	2877	0.0003475842891901286
speet	177	1	1	178	0.0056179775280898875
speight	2	1	1	3	0.3333333333333333
speir	3	1	1	4	0.25
speiss	2	1	1	3	0.3333333333333333
speke	47	1	1	48	0.020833333333333332
spelk	3	1	1	4	0.25
spelt	3	1	1	4	0.25
lunc	1	1	1	2	0.5
spence	182	1	1	183	0.00546448087431694
sper	2967	1	1	2968	0.00033692722371967657
spere	78	1	1	79	0.012658227848101266
sperge	60	1	1	61	0.01639344262295082
spet	201	1	1	202	0.0049504950495049506
sphene	129	2	2	130	0.015384615384615385
sphex	1	1	1	2	0.5
spick	11	1	1	12	0.08333333333333333
spied	440	1	1	441	0.0022675736961451248
spight	5	1	1	6	0.16666666666666666
spiked	423	1	1	424	0.0023584905660377358
spile	149	1	1	150	0.006666666666666667
spill	5	1	1	6	0.16666666666666666
spilt	2	2	2	3	0.6666666666666666
spilth	2	1	1	3	0.3333333333333333
spine	256	1	1	257	0.0038910505836575876
spined	425	1	1	426	0.002347417840375587
spink	3	1	1	4	0.25
zist	517	1	1	518	0.0019305019305019305
stry	2804	1	1	2805	0.00035650623885918
spiss	3	1	1	4	0.25
cocked	423	2	2	424	0.0047169811320754715
splash	15	1	1	16	0.0625
splay	1257	1	1	1258	0.000794912559618442
spleen	286	1	1	287	0.003484320557491289
spleened	428	2	2	429	0.004662004662004662
splent	278	1	1	279	0.0035842293906810036
splice	81	1	1	82	0.012195121951219513
spline	384	1	1	385	0.0025974025974025974
splint	3	1	1	4	0.25
splotch	1	1	1	2	0.5
splurge	62	1	1	63	0.015873015873015872
spong	2	1	1	3	0.3333333333333333
sponge	60	1	1	61	0.01639344262295082
sponk	1	1	1	2	0.5
spook	2	1	1	3	0.3333333333333333
spool	34	1	1	35	0.02857142857142857
spoom	21	1	1	22	0.045454545454545456
spoon	211	3	3	212	0.014150943396226415
spoor	201	1	1	202	0.0049504950495049506
spouse	52	1	1	53	0.018867924528301886
spout	24	2	2	25	0.08
sprack	17	1	1	18	0.05555555555555555
sprad	47	1	1	48	0.020833333333333332
sprag	6	1	1	7	0.14285714285714285
sprain	150	1	1	151	0.006622516556291391
spraints	1	1	1	2	0.5
sprang	10	1	1	11	0.09090909090909091
sprat	37	1	1	38	0.02631578947368421
sprawls	1	1	1	2	0.5
spray	1233	1	1	1234	0.0008103727714748784
spree	111	1	1	112	0.008928571428571428
sprenge	62	1	1	63	0.015873015873015872
sprew	12	1	1	13	0.07692307692307693
spreynd	1	1	1	2	0.5
sprig	6	1	1	7	0.14285714285714285
sprigged	434	1	1	435	0.0022988505747126436
spright	12	1	1	13	0.07692307692307693
springe	60	1	1	61	0.01639344262295082
sprint	14	1	1	15	0.06666666666666667
sprite	475	1	1	476	0.0021008403361344537
sprod	13	1	1	14	0.07142857142857142
sprong	8	1	1	9	0.1111111111111111
sprout	21	1	1	22	0.045454545454545456
spruce	53	1	1	54	0.018518518518518517
sprue	53	1	1	54	0.018518518518518517
sprug	2	1	1	3	0.3333333333333333
sprung	3	1	1	4	0.25
sprunt	4	1	1	5	0.2
spry	2620	1	1	2621	0.00038153376573826786
spud	2	1	1	3	0.3333333333333333
spue	53	1	1	54	0.018518518518518517
spuke	48	1	1	49	0.02040816326530612
spunge	62	1	1	63	0.015873015873015872
spunk	2	1	1	3	0.3333333333333333
spurge	64	1	1	65	0.015384615384615385
spurn	5	1	1	6	0.16666666666666666
spurred	425	1	1	426	0.002347417840375587
sput	14	1	1	15	0.06666666666666667
spute	134	1	1	135	0.007407407407407408
spy	1337	1	1	1338	0.0007473841554559044
squab	6	1	1	7	0.14285714285714285
squad	45	1	1	46	0.021739130434782608
squail	45	1	1	46	0.021739130434782608
squall	10	2	2	11	0.18181818181818182
squam	11	1	1	12	0.08333333333333333
squame	53	1	1	54	0.018518518518518517
squash	8	1	1	9	0.1111111111111111
squaw	2	1	1	3	0.3333333333333333
squawk	2	1	1	3	0.3333333333333333
squawl	3	1	1	4	0.25
squeak	5	1	1	6	0.16666666666666666
squeal	1584	1	1	1585	0.0006309148264984228
squeeze	43	1	1	44	0.022727272727272728
squelch	1	1	1	2	0.5
teague	66	3	3	67	0.04477611940298507
squib	3	1	1	4	0.25
squid	98	1	1	99	0.010101010101010102
squier	2859	1	1	2860	0.00034965034965034965
squill	5	1	1	6	0.16666666666666666
squinch	4	1	1	5	0.2
zey	1247	1	1	1248	0.0008012820512820513
squir	4	1	1	5	0.2
squire	81	2	2	82	0.024390243902439025
squirm	1	1	1	2	0.5
squirr	1	1	1	2	0.5
